schema_name,document_type,schema_strata_name,base_path
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/major-alexis-roberts-of-rgr-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/marine-christopher-maddison
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-christopher-rayment
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/lieutenant-james-williams
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/captain-james-linton
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-darren-john-george
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/corporal-mike-gilyeat-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/lieutenant-philip-west-royal-navy
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/sergeant-gary-paul-quilliam-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/kingsman-jamie-hancock-killed-in-iraq
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/serjeant-phillip-scott-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/corporal-taniela-tolevu-rogoiruwai-and-kingsman-ponipate-tagitaginimoce-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/lieutenant-daniel-john-clack-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/corporal-paul-joszko-and-privates-scott-kennedy-and-james-kerr-killed-in-basra-roadside-bomb-attack-on-28-june-2007
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-thomas-christopher-lake-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-john-king-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/captain-daniel-shepherd-killed-in-afghanistan--2
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/sergeant-lee-andrew-houltram-royal-marines-killed-in-afghanistan-on-29-august
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/fusilier-gordon-gentle
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/death-of-a-british-officer-in-iraq-captain-ken-masters
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/corporal-jack-leslie-stanley-dies-of-wounds-sustained-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/captain-stephen-james-healey-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/rifleman-vincent-calvin-windsor
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-joseva-saqanagonedau-vatubua-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/rifleman-mark-marshall-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-andrew-kelly
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/lance-corporal-mathew-ford-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/lieutenant-mark-evison-from-1st-battalion-welsh-guards-dies-in-selly-oak
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/flight-lieutenant-leigh-mitchelmore-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/lance-corporal-michael-campbell-died-from-wounds-sustained-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-robert-hayes-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/guardsman-jamie-shadrake-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-jonathan-kitulagoda-killed-in-kabul-four-injured
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-tony-rawson-of-1st-battalion-the-royal-anglian-regiment-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/bombardier-craig-hopson-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/private-robert-mclaren-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/sapper-elijah-bond-dies-in-uk-from-wounds-sustained-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/sapper-ishwor-gurung-killed-in-afghanistan
fatality_notice,fatality_notice,fatality_notice,/government/fatalities/rifleman-sachin-limbu-dies-in-uk-from-wounds-sustained-in-afghanistan
publication,form,form,/government/publications/form-d50g-application-to-prevent-transaction-intended-to-defeat-prospective-applications-for-financial-relief
publication,form,form,/government/publications/annual-report-of-the-grantee
publication,form,form,/government/publications/asiantaeth-cymorth-cyfreithiol-ffurflenni-cymraeg-welsh-forms
publication,form,form,/government/publications/cease-to-act-as-administrative-receiver-receiver-or-manager-for-a-scottish-company-rm02-scot
publication,form,form,/government/publications/form-pf153-certificate-following-examination-under-the-evidence-proceedings-in-other-jurisdictions-act-1975-rule-34192
publication,form,form,/government/publications/application-for-deposit-of-foreign-marriage-document-in-spain
publication,form,form,/government/publications/civ-means-1a-self-employed-sole-trader
publication,form,form,/government/publications/buyers-information-form-park-homes
publication,form,form,/government/publications/vat-application-for-economic-operator-registration-c220a
publication,form,form,/government/publications/commissioner-of-the-metropolitan-police-service-application-pack
publication,form,form,/government/publications/alcohol-duties-duty-stamps-application-for-registration-ds1
publication,form,form,/government/publications/application-form-for-vehicles-going-to-italy
publication,form,form,/government/publications/application-for-immigration-bail-accommodation-exceptional-circumstances-article-3-echr-bail-409-form
publication,form,form,/government/publications/listeria-enhanced-surveillance-questionnaire-for-microbiologists
publication,form,form,/government/publications/vat-customs-dutyimport-vat-relating-to-imports-by-post-bor286
publication,form,form,/government/publications/small-business-charter-growth-vouchers-claim-form
publication,form,form,/government/publications/vessel-traffic-services-vts-operators-application-msf-4807
publication,form,form,/government/publications/self-assessment-residence-remittance-basis-etc-sa109
publication,form,form,/government/publications/plant-products-for-export-application-for-certification
publication,form,form,/government/publications/apply-to-the-court-about-an-insolvency-issue-form-iaa
publication,form,form,/government/publications/countryside-stewardship-facilitation-fund-claim-a-grant-and-record-progress
publication,form,form,/government/publications/non-technical-summaries-granted-during-2013-volume-38
publication,form,form,/government/publications/form-pa15-give-up-probate-executor-rights
publication,form,form,/government/publications/community-based-english-language-competition-stage-2-prospectus
publication,form,form,/government/publications/county-parish-holding-cph-new-registration-request
publication,form,form,/government/publications/typhoid-and-paratyphoid-enhanced-surveillance-questionnaire
publication,form,form,/government/publications/respondents-notice-and-grounds-of-opposition-to-appeal-against-conviction-or-sentence
publication,form,form,/government/publications/vcse-health-and-wellbeing-fund-2019-to-2020-how-to-apply
publication,form,form,/government/publications/deed-of-arrangement-registration-application-k5
publication,form,form,/government/publications/paye-expat-starter-checklist
publication,form,form,/government/publications/basic-payment-scheme-payment-query-form
publication,form,form,/government/publications/hgv-and-trailer-annual-test-appeal-form-vtg17
publication,form,form,/government/publications/re-register-a-public-company-as-a-private-unlimited-company-rr07
publication,form,form,/government/publications/register-a-charge-for-scottish-limited-liability-partnership-llp466
publication,form,form,/government/publications/prescriptive-easements-statement-of-truth-st4
publication,form,form,/government/publications/make-a-claim-under-cpr-part-8-in-the-regional-commercial-court-n208-rcc
publication,form,form,/government/publications/international-tax-uk-usa-double-taxation-convention-form-us-company-uk-reit
publication,form,form,/government/publications/appoint-replacement-or-additional-administrator-240b
publication,form,form,/government/publications/advanced-learner-loan-uk-passport-details-form
publication,form,form,/government/publications/make-a-second-appeal-about-a-divorce-settlement-coa-bundle-index-b6sa
publication,form,form,/government/publications/form-n121-particulars-of-claim-trespassers
publication,form,form,/government/publications/notice-of-statement-of-affairs-insolvency-form-215b-scotland
publication,form,form,/government/publications/guidance-on-claiming-a-state-pension-if-you-retire-abroad
publication,form,form,/government/publications/birds-live-health-certificates
publication,form,form,/government/publications/form-fl403-application-to-vary-extend-or-discharge-an-order-in-existing-proceedings
publication,form,form,/government/publications/stamp-duty-land-tax-manual-62047-schedule-2
publication,form,form,/government/publications/international-tax-application-for-a-double-taxation-treaty-passport-dttp1
publication,form,form,/government/publications/human-herpesvirus-8-hhv-8-referral-form
publication,form,form,/government/publications/wild-birds-apply-for-a-licence-to-disturb-them-for-photography
publication,form,form,/government/publications/notice-of-disuse-form-77
publication,form,form,/government/publications/invitation-to-tender-fisheries-science-partnership-fsp-52
publication,form,form,/government/publications/articles-of-association-for-a-large-membership-limited-by-guarantee-company
publication,form,form,/government/publications/application-for-a-search-warrant-under-poca
publication,form,form,/government/publications/conflict-pool-concept-bid-template
publication,form,form,/government/publications/nomination-form-for-a-charity-to-receive-modcare-support
publication,form,form,/government/publications/form-t245-application-to-close-enquiry
publication,form,form,/government/publications/form-a58-application-for-an-adoption-order-section-46-adoption-and-children-act-2002
publication,form,form,/government/publications/file-draft-terms-to-convert-a-public-limited-company-to-societas-europaea-se-dt02
publication,form,form,/government/publications/form-ch6-group-litigation-order
publication,guidance,guidance,/government/publications/managing-ash-in-woodlands-in-light-of-ash-dieback-operations-note-46
publication,guidance,guidance,/government/publications/independent-sexual-violence-advisers-organisations-receiving-funding
publication,guidance,guidance,/government/publications/ilf-circular-2807-agency-care
publication,guidance,guidance,/government/publications/chapter-35-on-entry-statistics-and-returns
publication,guidance,guidance,/government/publications/ho-accounting-officer-system-statement
publication,guidance,guidance,/government/publications/10-downing-street-correspondence-communications-gifts-and-hospitality-privacy-notice
publication,guidance,guidance,/government/publications/pension-schemes-newsletter-104-for-october-2018
publication,guidance,guidance,/government/publications/list-of-funeral-directors-in-republic-of-congo
publication,guidance,guidance,/government/publications/mgn-356-merchant-shipping-and-fishing-vessels-health-and-safety-at-work-carcinogens-mutagens-regulations-2007
publication,guidance,guidance,/government/publications/mia-call-off-agreements-signed-under-2016-terms-and-conditions
publication,guidance,guidance,/government/publications/coronavirus-antibody-test-kit-guides-in-different-languages
publication,guidance,guidance,/government/publications/a-guide-for-parents-leaflet
publication,guidance,guidance,/government/publications/the-national-cancer-strategy-3rd-annual-report--2
publication,guidance,guidance,/government/publications/open-general-export-licence-export-for-repair-replacement-under-warranty-military-goods--7
publication,guidance,guidance,/government/publications/pca-advice-note-timing-of-referral-for-arbitration-by-tied-pub-tenants-non-mro-disputes
publication,guidance,guidance,/government/publications/cost-of-final-scheme-design
publication,guidance,guidance,/government/publications/additional-housing-revenue-account-borrowing-programme-prospectus
publication,guidance,guidance,/government/publications/schedule-53-the-project-model
publication,guidance,guidance,/government/publications/tackling-homelessness-among-ethnic-minorities
publication,guidance,guidance,/government/publications/husband-and-wife-civil-partners-divorce-dissolution-and-separation-hs281-self-assessment-helpsheet
publication,guidance,guidance,/government/publications/h1-annex-d1-assessing-hazardous-pollutants-in-surface-water-discharges
publication,guidance,guidance,/government/publications/business-rates-retail-discount-guidance
publication,guidance,guidance,/government/publications/hearings-manual
publication,guidance,guidance,/government/publications/estate-regeneration-good-practice-guide
publication,guidance,guidance,/government/publications/treaty-action-bulletin-october-2019
publication,guidance,guidance,/government/publications/violence-against-women-and-girls-addressing-violence-against-women-and-girls-in-health-programming
publication,guidance,guidance,/government/publications/hb-and-ctb-subsidy-guidance-manual
publication,guidance,guidance,/government/publications/hungary-how-to-apply-for-residency
publication,guidance,guidance,/government/publications/advertisement-appeals-how-to-complete-your-appeal-form
publication,guidance,guidance,/government/publications/dbs-barring-referrals-local-authority-referral-duty-and-power
publication,guidance,guidance,/government/publications/fertility-treatment-a-guide-for-clinics
publication,guidance,guidance,/government/publications/bluetongue-disease-contingency-plans-for-great-britain
publication,guidance,guidance,/government/publications/south-east-asia-prosperity-fund-2014-2015
publication,guidance,guidance,/government/publications/land-value-estimates-for-policy-appraisal-2019
publication,guidance,guidance,/government/publications/protected-food-name-birmingham-balti-tsg
publication,guidance,guidance,/government/publications/addressing-workload-in-initial-teacher-education-ite
publication,guidance,guidance,/government/publications/late-night-levy-guidance
publication,guidance,guidance,/government/publications/extended-warranties-on-domestic-electrical-goods-retailers-obligations
publication,guidance,guidance,/government/publications/countryside-stewardship-statement-of-priorities-morecambe-bay-limestones-nca020
publication,guidance,guidance,/government/publications/corporation-tax-commercial-software-suppliers
publication,guidance,guidance,/government/publications/legal-services-business-owners
publication,guidance,guidance,/government/publications/designated-standards-washing-machines-and-washer-dryers
publication,guidance,guidance,/government/publications/panama-list-of-lawyers
publication,guidance,guidance,/government/publications/meningococcal-disease-enhanced-surveillance-plan
publication,guidance,guidance,/government/publications/nhs-information-governance-legal-and-professional-obligations
publication,guidance,guidance,/government/publications/hmrc-capital-gains-tax-for-trusts-and-estates-supplementary-toolkit-2013-to-2014
publication,guidance,guidance,/government/publications/stamp-duty-land-tax-sdlt-pre-completion-transactions-rules
publication,guidance,guidance,/government/publications/prospectus-delivering-intensive-interventions-for-looked-after-children-and-those-on-the-edge-of-care-or-custody-and-their-families
publication,guidance,guidance,/government/publications/bereavement-information-for-angola
publication,guidance,guidance,/government/publications/smart-metering-implementation-programme-information-leaflet
publication,guidance,guidance,/government/publications/milton-keynes-antenatal-and-newborn-screening-programmes
publication,guidance,guidance,/government/publications/project-establishment-licence
publication,guidance,guidance,/government/publications/digital-services-store-buyers-guide
publication,guidance,guidance,/government/publications/pension-schemes-online-user-guide
publication,guidance,guidance,/government/publications/user-guide-to-ho-crime-statistics
publication,guidance,guidance,/government/publications/antigua-list-of-lawyers--2
publication,guidance,guidance,/government/publications/examples-of-good-practice-in-public-sector-business-continuity-management-bcm-awareness-and-training
publication,guidance,guidance,/government/publications/school-level-annual-school-census-2022-guide
publication,guidance,guidance,/government/publications/glass-fibre-products-from-bahrain-and-egypt-anti-dumping-duty-2404
guide,guide,guide,/taxi-driver-licence
guide,guide,guide,/help-afghanistan
guide,guide,guide,/dvsa-enhanced-rider-scheme-trainer
guide,guide,guide,/mortgage-interest-run-on
guide,guide,guide,/healthcare-immigration-application
guide,guide,guide,/expenses-and-benefits-mobile-phones
guide,guide,guide,/working-tax-credit
guide,guide,guide,/apply-citizenship-british-nationality
guide,guide,guide,/paye-online
guide,guide,guide,/advanced-learner-loan
guide,guide,guide,/honours
guide,guide,guide,/shipping-dangerous-goods
guide,guide,guide,/how-to-annul-marriage
guide,guide,guide,/debt-payments-from-your-wages
guide,guide,guide,/skilled-worker-visa
guide,guide,guide,/tips-at-work
guide,guide,guide,/emergency-travel-document
guide,guide,guide,/training-study-work-your-rights
guide,guide,guide,/new-state-pension
guide,guide,guide,/registering-land-or-property-with-land-registry
guide,guide,guide,/expenses-benefits-incidental-overnight-expenses
guide,guide,guide,/enduring-power-attorney-duties
guide,guide,guide,/expenses-and-benefits-examination-grants
guide,guide,guide,/looking-after-children-divorce
guide,guide,guide,/apply-to-bankrupt-someone
guide,guide,guide,/apply-citizenship-spouse
guide,guide,guide,/wind-up-a-company-that-owes-you-money
guide,guide,guide,/appeal-high-hedges-decision
guide,guide,guide,/driving-test
guide,guide,guide,/trade-union-recognition-employers
guide,guide,guide,/being-a-goods-vehicle-operator
guide,guide,guide,/appeal-against-a-penalty-charge-notice
guide,guide,guide,/register-a-community-amateur-sports-club
guide,guide,guide,/control-dog-public
guide,guide,guide,/importing-vehicles-into-the-uk
guide,guide,guide,/bullying-at-school
guide,guide,guide,/apply-special-guardian
guide,guide,guide,/pay-construction-industry-scheme-cis-late-filing-penalty
guide,guide,guide,/child-maintenance-if-one-parent-lives-abroad
guide,guide,guide,/derivative-right-residence
guide,guide,guide,/register-for-self-assessment
guide,guide,guide,/end-civil-partnership
guide,guide,guide,/specialist-tests-for-lorries
guide,guide,guide,/state-pension
guide,guide,guide,/understanding-your-pay
guide,guide,guide,/widowed-parents-allowance
guide,guide,guide,/adult-dependants-grant
guide,guide,guide,/sure-start-maternity-grant
guide,guide,guide,/budgeting-help-benefits
guide,guide,guide,/become-deputy
guide,guide,guide,/copyright
guide,guide,guide,/power-of-attorney
guide,guide,guide,/apply-for-parole-if-youre-a-young-offender
guide,guide,guide,/patent-your-invention
guide,guide,guide,/tax-on-dividends
guide,guide,guide,/further-education-courses
guide,guide,guide,/personal-pensions-your-rights
guide,guide,guide,/vat-cash-accounting-scheme
guide,guide,guide,/funeral-payments
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/investment-funds/ifm02310
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/vat-trader-records/vatrec16010
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/international-manual/intm240400
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/cotax-manual/com101001
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/compliance-handbook/ch205100
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/stamp-duty-land-tax-manual/sdltm04042
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/animation-production-company-manual/apc55110
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/tax-credits-manual/tcm1000368
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/technical-teams-operational-guidance/ttog6630
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/double-taxation-relief/dt11902
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/mlr1-penalties-guidance/mlr1pp3000
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/employment-income-manual/eim42201
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/collection-of-student-loans-manual/cslm2001
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/inheritance-tax-manual/ihtm16245
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/general-insurance-manual/gim4110
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/tonnage-tax-manual/ttm01030
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/customs-special-procedures/spe02030
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/double-taxation-relief/dt9863
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/investment-funds/ifm12543
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/capital-allowances-manual/ca23225
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/business-income-manual/bim62101
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/international-manual/intm333560
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/claimant-compliance-manual/ccm6750
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/excise-assessments-interim-guidance/eaig18000
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/cryptoassets-manual/crypto61630
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/paye-manual/paye54085
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/company-taxation-manual/ctm15560
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/vat-trade-unions-and-professional-bodies/vtupb5400
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/business-income-manual/bimupdate110517
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/construction-industry-scheme-reform/cisr17530
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/business-income-manual/bim45065
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/insurance-premium-tax/ipt09470
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/vat-place-of-supply-services/vatposs15300
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/self-assessment-manual/sam100130
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/compliance-operational-guidance/cog932720
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/capital-gains-manual/cg72501
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/international-exchange-of-information/ieim140400
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/corporate-intangibles-research-and-development-manual/cird11660
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/oil-taxation-manual/ot60075
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/employment-income-manual/eim71300
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/vat-supply-and-consideration/vatsc51700
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/vat-health/vathlt1050
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/film-production-company-manual/fpc50070
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/business-income-manual/bim82400
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/capital-gains-manual/cg74338
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/double-taxation-relief/dt14352
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/international-manual/intm561710
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/trust-registration-service-manual/trsm23010
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/compliance-operational-guidance/cog12200
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/investment-funds/ifm28023
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/claimant-compliance-manual/ccm16000
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/alcohol-wholesaler-registration-scheme/awrs21200
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/claimant-compliance-manual/ccm16060
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/self-assessment-manual/sam125241
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/vat-civil-penalties/vcp11721
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/customs-intellectual-property-rights/ciprg1175
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/employment-income-manual/eim43000
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/fraud-civil-investigation/fcim120080
hmrc_manual_section,hmrc_manual_section,hmrc_manual_section,/hmrc-internal-manuals/holding-and-movements-alcohol-strategy-abandonment-goods/hmasabn3020
html_publication,html_publication,html_publication,/government/publications/enhancing-the-uks-geospatial-ecosystem/enhancing-the-uks-geospatial-ecosystem
html_publication,html_publication,html_publication,/government/publications/2019-global-accounts-of-private-registered-providers/value-for-money-metrics-report-annex-to-2019-global-accounts
html_publication,html_publication,html_publication,/government/publications/dh-public-sector-equality-duty-compliance-2015/meeting-the-public-sector-equality-duty-in-2015
html_publication,html_publication,html_publication,/government/publications/number-of-suspected-or-actual-impersonators-who-sat-theory-or-practical-driving-tests-2011-to-2012/number-of-suspected-or-actual-impersonators-who-sat-theory-or-practical-driving-tests-2011-to-2012
html_publication,html_publication,html_publication,/government/publications/circular-0062013-scheduling-of-sativex/circular-0062013-scheduling-of-sativex
html_publication,html_publication,html_publication,/government/publications/tr13-0hg-jacqueline-capleton-environmental-permit-application-advertisement-eprlb3793awa001/tr13-0hg-jacqueline-capleton-environmental-permit-application
html_publication,html_publication,html_publication,/government/publications/pemigatinib-in-the-treatment-of-cholangioarcinoma/pemigatinib-information-for-nhs-medical-directors
html_publication,html_publication,html_publication,/government/publications/me13-0sh-mr-peter-denton-environmental-permit-application-advertisement-eprsb3692epa001/me13-0sh-mr-peter-denton-environmental-permit-application-advertisement
html_publication,html_publication,html_publication,/government/publications/cac-outcome-united-voices-of-the-world-ocs-group-uk-limited/whether-to-ballot-decision
html_publication,html_publication,html_publication,/government/statistics/reported-road-casualties-great-britain-road-user-risk/reported-road-casualties-great-britain-road-user-risk-2020-data
html_publication,html_publication,html_publication,/government/publications/applications-received-from-specified-uk-cities-2015-to-july-2020/sia-licence-applications-recieved-from-specified-uk-cities-between-2015-and-july-2020
html_publication,html_publication,html_publication,/government/publications/income-tax-extending-individual-savings-account-tax-advantages-after-the-death-of-an-account-holder/income-tax-extending-individual-savings-account-tax-advantages-after-the-death-of-an-account-holder
html_publication,html_publication,html_publication,/government/consultations/autonomous-tariff-rate-quota-atq-raw-cane-sugar-consultation-2020/information-pack
html_publication,html_publication,html_publication,/government/publications/building-safety-bill-factsheets/accountable-persons-factsheet
html_publication,html_publication,html_publication,/government/publications/aaib-record-only-uas-investigations-reviewed-october-november-2020/aaib-record-only-uas-investigations-reviewed-october-november-2020
html_publication,html_publication,html_publication,/government/consultations/improving-outcomes-for-members-of-defined-contribution-pension-schemes/ministerial-foreword
html_publication,html_publication,html_publication,/government/publications/tuberculosis-test-for-a-uk-visa-clinics-in-georgia/tuberculosis-testing-in-georgia
html_publication,html_publication,html_publication,/government/publications/software-developers-paye-update-18/software-developers-paye-update-18
html_publication,html_publication,html_publication,/government/publications/waste-water-treatment-works-treatment-monitoring-and-compliance-limits/waste-water-treatment-works-treatment-monitoring-and-compliance-limits
html_publication,html_publication,html_publication,/government/statistics/insolvency-service-enforcement-outcomes-202021/commentary-insolvency-service-enforcement-outcomes-202021
html_publication,html_publication,html_publication,/government/publications/freedom-of-information-responses-from-the-mhra-week-commencing-16-july-2021/freedom-of-information-request-on-the-study-protocol-amendments-related-study-manuals-and-clinical-study-report-for-clinical-trial-gs-us-174-0149-f
html_publication,html_publication,html_publication,/government/publications/economic-and-innovation-impacts-of-trade-secrets/the-economic-and-innovation-impacts-of-trade-secrets
html_publication,html_publication,html_publication,/government/publications/countdown-bulletin-49-october-2019/countdown-bulletin-49-october-2019
html_publication,html_publication,html_publication,/government/publications/esfa-update-6-may-2020/esfa-update-academies-6-may-2020
html_publication,html_publication,html_publication,/government/publications/so32-2hn-lockhams-recycling-limited-environmental-permit-application-advertisement/so32-2hn-lockhams-recycling-limited-environmental-permit-application-advertisement
html_publication,html_publication,html_publication,/government/publications/rh3-7au-angus-energy-weald-basin-no3-limited-environmental-permit-application-advertisement-eprbl9763inv005/rh3-7au-angus-energy-weald-basin-no3-limited-environmental-permit-application-advertisement-eprbl9763inv005
html_publication,html_publication,html_publication,/government/publications/nr14-8tr-whitlingham-boathouses-foundation-limited-environmental-permit-application-advertisement/nr14-8tr-whitlingham-boathouses-foundation-limited-environmental-permit-application-advertisement
html_publication,html_publication,html_publication,/government/publications/home-office-single-departmental-plan-2015-to-2020/single-departmental-plan-2015-to-2020
html_publication,html_publication,html_publication,/government/publications/company-names-tribunal-forms-and-fees/company-names-tribunal-forms-and-fees
html_publication,html_publication,html_publication,/government/publications/tf8-7pu-severn-trent-water-limited-environmental-permit-application-advertisement-eprkb3094nw/tf8-7pu-severn-trent-water-limited-environmental-permit-application
html_publication,html_publication,html_publication,/government/publications/safety-lessons-minimising-the-risks-during-single-handed-fishing-operations/safety-flyer-to-the-fishing-industry-may-c
html_publication,html_publication,html_publication,/government/publications/winter-health-watch-summary-14-november-2013/winter-health-watch-summary-14-november-2013
html_publication,html_publication,html_publication,/government/publications/nhs-test-and-trace-england-statistics-4-february-to-10-february-2021/weekly-statistics-for-nhs-test-and-trace-england-4-february-to-10-february-2021
